release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili
2019-10-04,ar,201939,201742,101,35,4436,17,,,,,,,0.788999,0.788999
2019-10-04,az,201939,201742,101,374,19970,45,,,,,,,1.87281,1.87281
2019-10-04,ca,201939,201742,101,823,52516,117,,,,,,,1.56714,1.56714
2019-10-04,co,201939,201742,101,158,24507,42,,,,,,,0.644714,0.644714
2019-10-04,ct,201939,201742,101,48,4481,16,,,,,,,1.07119,1.07119
2019-10-04,de,201939,201742,101,1,3050,13,,,,,,,0.0327869,0.0327869
2019-10-04,ga,201939,201742,101,1022,48615,51,,,,,,,2.10223,2.10223
2019-10-04,hhs1,201939,201742,101,415,55284,137,106.0,186.0,,69.0,25.0,29.0,0.796885,0.750669
2019-10-04,hhs10,201939,201742,101,610,50787,151,181.0,199.0,,127.0,49.0,54.0,0.799399,1.20109
2019-10-04,hhs2,201939,201742,101,2514,146885,179,913.0,835.0,,446.0,168.0,152.0,1.86708,1.71154
2019-10-04,hhs3,201939,201742,101,2287,188869,363,706.0,765.0,,499.0,173.0,144.0,1.02534,1.21089
2019-10-04,hhs4,201939,201742,101,2636,161299,378,765.0,952.0,,532.0,221.0,166.0,1.25906,1.63423
2019-10-04,hhs5,201939,201742,101,1279,116008,303,435.0,428.0,,239.0,100.0,77.0,1.14011,1.10251
2019-10-04,hhs6,201939,201742,101,2467,112735,282,819.0,783.0,,495.0,194.0,176.0,2.02153,2.18832
2019-10-04,hhs7,201939,201742,101,314,26489,112,107.0,115.0,,55.0,20.0,17.0,0.832588,1.1854
2019-10-04,hhs8,201939,201742,101,428,66795,147,126.0,159.0,,77.0,37.0,29.0,0.56036,0.640767
2019-10-04,hhs9,201939,201742,101,1369,91925,214,250.0,571.0,,266.0,152.0,130.0,1.58034,1.48926
2019-10-04,hi,201939,201742,101,36,1633,17,,,,,,,2.20453,2.20453
2019-10-04,ia,201939,201742,101,9,3959,14,,,,,,,0.22733,0.22733
2019-10-04,id,201939,201742,101,5,1360,6,,,,,,,0.367647,0.367647
2019-10-04,il,201939,201742,101,485,48311,81,,,,,,,1.00391,1.00391
2019-10-04,in,201939,201742,101,69,5136,24,,,,,,,1.34346,1.34346
2019-10-04,ks,201939,201742,101,65,6855,31,,,,,,,0.948213,0.948213
2019-10-04,ky,201939,201742,101,104,10659,33,,,,,,,0.975701,0.975701
2019-10-04,la,201939,201742,101,1484,52837,93,,,,,,,2.80864,2.80864
2019-10-04,ma,201939,201742,101,279,34533,45,,,,,,,0.807923,0.807923
2019-10-04,md,201939,201742,101,72,8939,41,,,,,,,0.805459,0.805459
2019-10-04,me,201939,201742,101,35,4391,25,,,,,,,0.797085,0.797085
2019-10-04,mi,201939,201742,101,374,27841,85,,,,,,,1.34334,1.34334
2019-10-04,mn,201939,201742,101,106,7458,24,,,,,,,1.42129,1.42129
2019-10-04,mo,201939,201742,101,34,4362,19,,,,,,,0.779459,0.779459
2019-10-04,ms,201939,201742,101,314,14660,41,,,,,,,2.14188,2.14188
2019-10-04,mt,201939,201742,101,2,3412,8,,,,,,,0.0586166,0.0586166
2019-10-04,nat,201939,201742,101,14319,1017076,2266,4408.0,4993.0,,2805.0,1139.0,974.0,1.34075,1.40786
2019-10-04,nc,201939,201742,101,160,15803,47,,,,,,,1.01247,1.01247
2019-10-04,nd,201939,201742,101,3,726,5,,,,,,,0.413223,0.413223
2019-10-04,ne,201939,201742,101,206,11313,48,,,,,,,1.82091,1.82091
2019-10-04,nh,201939,201742,101,16,3517,18,,,,,,,0.454933,0.454933
2019-10-04,nj,201939,201742,101,552,26649,42,,,,,,,2.07137,2.07137
2019-10-04,nm,201939,201742,101,161,17241,36,,,,,,,0.933821,0.933821
2019-10-04,nv,201939,201742,101,136,17806,35,,,,,,,0.763787,0.763787
2019-10-04,oh,201939,201742,101,138,20158,64,,,,,,,0.684592,0.684592
2019-10-04,ok,201939,201742,101,146,8236,25,,,,,,,1.77271,1.77271
2019-10-04,or,201939,201742,101,378,34324,77,,,,,,,1.10127,1.10127
2019-10-04,pa,201939,201742,101,587,63334,146,,,,,,,0.926832,0.926832
2019-10-04,ri,201939,201742,101,26,5492,23,,,,,,,0.473416,0.473416
2019-10-04,sc,201939,201742,101,133,7218,15,,,,,,,1.84262,1.84262
2019-10-04,sd,201939,201742,101,163,10209,32,,,,,,,1.59663,1.59663
2019-10-04,tn,201939,201742,101,49,8234,49,,,,,,,0.595094,0.595094
2019-10-04,tx,201939,201742,101,641,29985,111,,,,,,,2.13774,2.13774
2019-10-04,ut,201939,201742,101,52,23267,38,,,,,,,0.223493,0.223493
2019-10-04,va,201939,201742,101,1240,86313,126,,,,,,,1.43663,1.43663
2019-10-04,vt,201939,201742,101,11,2870,10,,,,,,,0.383275,0.383275
2019-10-04,wa,201939,201742,101,44,10189,52,,,,,,,0.431838,0.431838
2019-10-04,wi,201939,201742,101,107,7104,25,,,,,,,1.50619,1.50619
2019-10-04,wv,201939,201742,101,85,12261,32,,,,,,,0.693255,0.693255
2019-10-04,wy,201939,201742,101,50,4674,22,,,,,,,1.06975,1.06975
,ny,201939,201742,101,1871,117049,130,,,,,,,1.5984758519936095,1.5984758519936095
2019-10-04,ak,201939,201743,100,160,4872,17,,,,,,,3.28407,3.28407
2019-10-04,al,201939,201743,100,799,38213,86,,,,,,,2.09091,2.09091
2019-10-04,ar,201939,201743,100,70,5181,17,,,,,,,1.35109,1.35109
2019-10-04,az,201939,201743,100,408,19368,45,,,,,,,2.10657,2.10657
2019-10-04,ca,201939,201743,100,906,52575,118,,,,,,,1.72325,1.72325
2019-10-04,co,201939,201743,100,145,24056,42,,,,,,,0.60276,0.60276
2019-10-04,ct,201939,201743,100,67,4969,20,,,,,,,1.34836,1.34836
2019-10-04,de,201939,201743,100,3,2868,13,,,,,,,0.104603,0.104603
2019-10-04,ga,201939,201743,100,1165,49296,51,,,,,,,2.36327,2.36327
2019-10-04,hhs1,201939,201743,100,514,56445,137,138.0,231.0,,79.0,37.0,29.0,0.972133,0.910621
2019-10-04,hhs10,201939,201743,100,571,47866,149,146.0,187.0,,131.0,58.0,49.0,0.706956,1.19291
2019-10-04,hhs2,201939,201743,100,2660,147660,181,1044.0,804.0,,405.0,215.0,192.0,2.09091,1.80144
2019-10-04,hhs3,201939,201743,100,2454,185434,352,711.0,853.0,,535.0,205.0,150.0,1.1191,1.32338
2019-10-04,hhs4,201939,201743,100,3263,166056,386,973.0,1239.0,,629.0,230.0,192.0,1.59472,1.965
2019-10-04,hhs5,201939,201743,100,1353,113884,300,461.0,488.0,,226.0,104.0,74.0,1.23078,1.18805
2019-10-04,hhs6,201939,201743,100,2693,114128,286,972.0,870.0,,500.0,205.0,146.0,2.23701,2.35963
2019-10-04,hhs7,201939,201743,100,340,26522,110,113.0,134.0,,53.0,22.0,18.0,0.943455,1.28195
2019-10-04,hhs8,201939,201743,100,510,55306,151,138.0,177.0,,92.0,63.0,40.0,0.697744,0.922142
2019-10-04,hhs9,201939,201743,100,1474,93697,214,310.0,548.0,,272.0,185.0,159.0,1.72695,1.57316
2019-10-04,hi,201939,201743,100,36,1582,16,,,,,,,2.2756,2.2756
2019-10-04,ia,201939,201743,100,11,4245,14,,,,,,,0.259128,0.259128
2019-10-04,id,201939,201743,100,7,1576,7,,,,,,,0.444162,0.444162
2019-10-04,il,201939,201743,100,535,47022,81,,,,,,,1.13777,1.13777
2019-10-04,in,201939,201743,100,81,5244,23,,,,,,,1.54462,1.54462
2019-10-04,ks,201939,201743,100,82,6874,30,,,,,,,1.1929,1.1929
2019-10-04,ky,201939,201743,100,160,10955,34,,,,,,,1.46052,1.46052
2019-10-04,la,201939,201743,100,1594,51709,93,,,,,,,3.08264,3.08264
2019-10-04,ma,201939,201743,100,337,35064,44,,,,,,,0.9611,0.9611
2019-10-04,md,201939,201743,100,74,8165,27,,,,,,,0.906307,0.906307
2019-10-04,me,201939,201743,100,33,4216,24,,,,,,,0.782732,0.782732
2019-10-04,mi,201939,201743,100,376,27302,86,,,,,,,1.37719,1.37719
2019-10-04,mn,201939,201743,100,88,7088,23,,,,,,,1.24153,1.24153
2019-10-04,mo,201939,201743,100,39,4443,18,,,,,,,0.877785,0.877785
2019-10-04,ms,201939,201743,100,467,16648,45,,,,,,,2.80514,2.80514
2019-10-04,mt,201939,201743,100,2,3537,8,,,,,,,0.0565451,0.0565451
2019-10-04,nat,201939,201743,100,15832,1006998,2266,5006.0,5531.0,,2922.0,1324.0,1049.0,1.51674,1.5722
2019-10-04,nc,201939,201743,100,244,17751,48,,,,,,,1.37457,1.37457
2019-10-04,nd,201939,201743,100,9,1594,8,,,,,,,0.564617,0.564617
2019-10-04,ne,201939,201743,100,208,10960,48,,,,,,,1.89781,1.89781
2019-10-04,nh,201939,201743,100,23,3562,17,,,,,,,0.645705,0.645705
2019-10-04,nj,201939,201743,100,546,26643,42,,,,,,,2.04932,2.04932
2019-10-04,nm,201939,201743,100,157,18338,40,,,,,,,0.856146,0.856146
2019-10-04,nv,201939,201743,100,124,20172,35,,,,,,,0.614713,0.614713
2019-10-04,oh,201939,201743,100,152,20499,64,,,,,,,0.7415,0.7415
2019-10-04,ok,201939,201743,100,162,8591,25,,,,,,,1.88569,1.88569
2019-10-04,or,201939,201743,100,387,35588,80,,,,,,,1.08745,1.08745
2019-10-04,pa,201939,201743,100,557,57073,145,,,,,,,0.975943,0.975943
2019-10-04,ri,201939,201743,100,35,5621,22,,,,,,,0.622665,0.622665
2019-10-04,sc,201939,201743,100,176,6482,16,,,,,,,2.71521,2.71521
2019-10-04,sd,201939,201743,100,201,10827,32,,,,,,,1.85647,1.85647
2019-10-04,tn,201939,201743,100,57,8857,47,,,,,,,0.643559,0.643559
2019-10-04,tx,201939,201743,100,710,30309,111,,,,,,,2.34254,2.34254
2019-10-04,ut,201939,201743,100,57,10511,39,,,,,,,0.542289,0.542289
2019-10-04,va,201939,201743,100,1434,88764,128,,,,,,,1.61552,1.61552
2019-10-04,vt,201939,201743,100,19,3013,10,,,,,,,0.630601,0.630601
2019-10-04,wa,201939,201743,100,17,5830,45,,,,,,,0.291595,0.291595
2019-10-04,wi,201939,201743,100,121,6729,23,,,,,,,1.79819,1.79819
2019-10-04,wv,201939,201743,100,107,13538,34,,,,,,,0.790368,0.790368
2019-10-04,wy,201939,201743,100,96,4781,22,,,,,,,2.00795,2.00795
,ny,201939,201743,100,1996,118276,134,,,,,,,1.6875782069058813,1.6875782069058813
2019-10-04,ak,201939,201744,99,137,4951,17,,,,,,,2.76712,2.76712
2019-10-04,al,201939,201744,99,979,39861,86,,,,,,,2.45603,2.45603
2019-10-04,ar,201939,201744,99,63,5339,16,,,,,,,1.18,1.18
2019-10-04,az,201939,201744,99,471,18234,43,,,,,,,2.58309,2.58309
2019-10-04,ca,201939,201744,99,948,47793,120,,,,,,,1.98355,1.98355
2019-10-04,co,201939,201744,99,191,24173,42,,,,,,,0.790138,0.790138
2019-10-04,ct,201939,201744,99,70,5184,20,,,,,,,1.35031,1.35031
2019-10-04,de,201939,201744,99,14,2644,13,,,,,,,0.529501,0.529501
2019-10-04,ga,201939,201744,99,1208,46948,51,,,,,,,2.57306,2.57306
2019-10-04,hhs1,201939,201744,99,489,54335,142,135.0,226.0,,72.0,30.0,26.0,0.948321,0.899972
2019-10-04,hhs10,201939,201744,99,655,49950,140,180.0,219.0,,151.0,57.0,48.0,0.956682,1.31131
2019-10-04,hhs2,201939,201744,99,2713,142452,169,1110.0,813.0,,451.0,195.0,144.0,2.41627,1.9045
2019-10-04,hhs3,201939,201744,99,2559,184583,358,758.0,827.0,,625.0,201.0,148.0,1.1806,1.38637
2019-10-04,hhs4,201939,201744,99,3581,164275,383,1012.0,1372.0,,721.0,283.0,193.0,1.78955,2.17988
2019-10-04,hhs5,201939,201744,99,1339,114585,303,447.0,509.0,,202.0,114.0,67.0,1.22608,1.16856
2019-10-04,hhs6,201939,201744,99,3166,108661,249,1018.0,1123.0,,583.0,244.0,198.0,2.94144,2.91365
2019-10-04,hhs7,201939,201744,99,420,29525,113,132.0,165.0,,76.0,22.0,25.0,1.16063,1.42252
2019-10-04,hhs8,201939,201744,99,529,68613,151,154.0,200.0,,97.0,46.0,32.0,0.696275,0.770991
2019-10-04,hhs9,201939,201744,99,1618,85161,214,273.0,680.0,,311.0,173.0,181.0,2.01706,1.89993
2019-10-04,hi,201939,201744,99,31,1289,16,,,,,,,2.40497,2.40497
2019-10-04,ia,201939,201744,99,21,4335,14,,,,,,,0.484429,0.484429
2019-10-04,id,201939,201744,99,15,1582,7,,,,,,,0.948167,0.948167
2019-10-04,il,201939,201744,99,549,46259,79,,,,,,,1.1868,1.1868
2019-10-04,in,201939,201744,99,80,4640,24,,,,,,,1.72414,1.72414
2019-10-04,ks,201939,201744,99,84,6648,30,,,,,,,1.26354,1.26354
2019-10-04,ky,201939,201744,99,182,10865,35,,,,,,,1.6751,1.6751
2019-10-04,la,201939,201744,99,1933,53037,93,,,,,,,3.64463,3.64463
2019-10-04,ma,201939,201744,99,338,33940,46,,,,,,,0.995875,0.995875
2019-10-04,md,201939,201744,99,70,8790,28,,,,,,,0.796359,0.796359
2019-10-04,me,201939,201744,99,14,3400,25,,,,,,,0.411765,0.411765
2019-10-04,mi,201939,201744,99,343,27443,87,,,,,,,1.24986,1.24986
2019-10-04,mn,201939,201744,99,99,7241,24,,,,,,,1.36721,1.36721
2019-10-04,mo,201939,201744,99,92,7874,21,,,,,,,1.1684,1.1684
2019-10-04,ms,201939,201744,99,413,13040,38,,,,,,,3.16718,3.16718
2019-10-04,mt,201939,201744,99,7,3606,8,,,,,,,0.194121,0.194121
2019-10-04,nat,201939,201744,99,17069,1002140,2222,5219.0,6134.0,,3289.0,1365.0,1062.0,1.74583,1.70326
2019-10-04,nc,201939,201744,99,282,19014,49,,,,,,,1.48312,1.48312
2019-10-04,nd,201939,201744,99,6,1291,7,,,,,,,0.464756,0.464756
2019-10-04,ne,201939,201744,99,223,10668,48,,,,,,,2.09036,2.09036
2019-10-04,nh,201939,201744,99,24,3331,18,,,,,,,0.720504,0.720504
2019-10-04,nj,201939,201744,99,580,25408,33,,,,,,,2.28275,2.28275
2019-10-04,nm,201939,201744,99,200,17711,39,,,,,,,1.12924,1.12924
2019-10-04,nv,201939,201744,99,168,17845,35,,,,,,,0.94144,0.94144
2019-10-04,oh,201939,201744,99,162,22230,64,,,,,,,0.728745,0.728745
2019-10-04,ok,201939,201744,99,196,8725,25,,,,,,,2.24642,2.24642
2019-10-04,or,201939,201744,99,454,35020,79,,,,,,,1.2964,1.2964
2019-10-04,pa,201939,201744,99,664,60038,147,,,,,,,1.10597,1.10597
2019-10-04,ri,201939,201744,99,29,5635,23,,,,,,,0.514641,0.514641
2019-10-04,sc,201939,201744,99,198,6665,17,,,,,,,2.97074,2.97074
2019-10-04,sd,201939,201744,99,193,10286,32,,,,,,,1.87634,1.87634
2019-10-04,tn,201939,201744,99,111,9532,47,,,,,,,1.1645,1.1645
2019-10-04,tx,201939,201744,99,774,23849,76,,,,,,,3.24542,3.24542
2019-10-04,ut,201939,201744,99,48,24781,41,,,,,,,0.193697,0.193697
2019-10-04,va,201939,201744,99,1495,88734,130,,,,,,,1.68481,1.68481
2019-10-04,vt,201939,201744,99,14,2845,10,,,,,,,0.492091,0.492091
2019-10-04,wa,201939,201744,99,49,8397,37,,,,,,,0.583542,0.583542
2019-10-04,wi,201939,201744,99,106,6772,25,,,,,,,1.56527,1.56527
2019-10-04,wv,201939,201744,99,84,10389,35,,,,,,,0.808548,0.808548
2019-10-04,wy,201939,201744,99,84,4476,21,,,,,,,1.87668,1.87668
,ny,201939,201744,99,1976,114334,131,,,,,,,1.7282698060069621,1.7282698060069621
2019-10-04,ak,201939,201745,98,149,5016,17,,,,,,,2.97049,2.97049
2019-10-04,al,201939,201745,98,964,40282,84,,,,,,,2.39313,2.39313
2019-10-04,ar,201939,201745,98,60,5003,16,,,,,,,1.19928,1.19928
2019-10-04,az,201939,201745,98,317,15685,39,,,,,,,2.02104,2.02104
2019-10-04,ca,201939,201745,98,950,49777,124,,,,,,,1.90851,1.90851
2019-10-04,co,201939,201745,98,220,24465,42,,,,,,,0.899244,0.899244
2019-10-04,ct,201939,201745,98,73,5072,18,,,,,,,1.43927,1.43927
2019-10-04,de,201939,201745,98,5,2687,13,,,,,,,0.186081,0.186081
2019-10-04,ga,201939,201745,98,1466,47385,50,,,,,,,3.09381,3.09381
2019-10-04,hhs1,201939,201745,98,615,58407,137,174.0,261.0,,109.0,38.0,33.0,1.08227,1.05296
2019-10-04,hhs10,201939,201745,98,731,49835,155,187.0,220.0,,180.0,75.0,69.0,1.00098,1.46684
2019-10-04,hhs2,201939,201745,98,2722,142963,178,1180.0,778.0,,421.0,191.0,152.0,2.39732,1.90399
2019-10-04,hhs3,201939,201745,98,2830,189382,358,950.0,865.0,,610.0,237.0,168.0,1.30465,1.49433
2019-10-04,hhs4,201939,201745,98,4377,170584,396,1411.0,1647.0,,815.0,301.0,203.0,2.12802,2.56589
2019-10-04,hhs5,201939,201745,98,1556,116083,310,507.0,597.0,,249.0,123.0,80.0,1.32897,1.34042
2019-10-04,hhs6,201939,201745,98,3778,115167,282,1166.0,1309.0,,800.0,310.0,193.0,3.31967,3.28045
2019-10-04,hhs7,201939,201745,98,370,24924,113,112.0,150.0,,64.0,25.0,19.0,1.25143,1.48451
2019-10-04,hhs8,201939,201745,98,582,69116,146,159.0,220.0,,106.0,59.0,38.0,0.772473,0.842063
2019-10-04,hhs9,201939,201745,98,1496,84618,213,280.0,624.0,,255.0,163.0,174.0,1.92015,1.76795
2019-10-04,hi,201939,201745,98,41,1154,15,,,,,,,3.55286,3.55286
2019-10-04,ia,201939,201745,98,22,3994,13,,,,,,,0.550826,0.550826
2019-10-04,id,201939,201745,98,7,1319,7,,,,,,,0.530705,0.530705
2019-10-04,il,201939,201745,98,633,46858,80,,,,,,,1.35089,1.35089
2019-10-04,in,201939,201745,98,70,5468,25,,,,,,,1.28018,1.28018
2019-10-04,ks,201939,201745,98,125,7467,31,,,,,,,1.67403,1.67403
2019-10-04,ky,201939,201745,98,173,10796,33,,,,,,,1.60245,1.60245
2019-10-04,la,201939,201745,98,2112,53174,93,,,,,,,3.97187,3.97187
2019-10-04,ma,201939,201745,98,441,36517,44,,,,,,,1.20766,1.20766
2019-10-04,md,201939,201745,98,88,8201,27,,,,,,,1.07304,1.07304
2019-10-04,me,201939,201745,98,22,4190,24,,,,,,,0.52506,0.52506
2019-10-04,mi,201939,201745,98,442,27941,88,,,,,,,1.5819,1.5819
2019-10-04,mn,201939,201745,98,107,7516,24,,,,,,,1.42363,1.42363
2019-10-04,mo,201939,201745,98,78,7834,21,,,,,,,0.99566,0.99566
2019-10-04,ms,201939,201745,98,820,18634,47,,,,,,,4.40056,4.40056
2019-10-04,mt,201939,201745,98,4,3121,8,,,,,,,0.128164,0.128164
2019-10-04,nat,201939,201745,98,19057,1021079,2288,6126.0,6671.0,,3609.0,1522.0,1129.0,1.88708,1.86636
2019-10-04,nc,201939,201745,98,263,16822,51,,,,,,,1.56343,1.56343
2019-10-04,nd,201939,201745,98,10,1190,6,,,,,,,0.840336,0.840336
2019-10-04,ne,201939,201745,98,145,5629,48,,,,,,,2.57595,2.57595
2019-10-04,nh,201939,201745,98,22,3586,18,,,,,,,0.613497,0.613497
2019-10-04,nj,201939,201745,98,612,25272,42,,,,,,,2.42165,2.42165
2019-10-04,nm,201939,201745,98,258,17746,38,,,,,,,1.45385,1.45385
2019-10-04,nv,201939,201745,98,188,18002,35,,,,,,,1.04433,1.04433
2019-10-04,oh,201939,201745,98,186,21548,68,,,,,,,0.863189,0.863189
2019-10-04,ok,201939,201745,98,239,9044,26,,,,,,,2.64264,2.64264
2019-10-04,or,201939,201745,98,520,34797,80,,,,,,,1.49438,1.49438
2019-10-04,pa,201939,201745,98,764,62684,148,,,,,,,1.21881,1.21881
2019-10-04,ri,201939,201745,98,39,5939,23,,,,,,,0.656676,0.656676
2019-10-04,sc,201939,201745,98,215,7357,17,,,,,,,2.92239,2.92239
2019-10-04,sd,201939,201745,98,244,10574,32,,,,,,,2.30755,2.30755
2019-10-04,tn,201939,201745,98,174,10470,54,,,,,,,1.66189,1.66189
2019-10-04,tx,201939,201745,98,1109,30200,109,,,,,,,3.67219,3.67219
2019-10-04,ut,201939,201745,98,34,25643,38,,,,,,,0.13259,0.13259
2019-10-04,va,201939,201745,98,1571,87938,130,,,,,,,1.78649,1.78649
2019-10-04,vt,201939,201745,98,18,3103,10,,,,,,,0.580084,0.580084
2019-10-04,wa,201939,201745,98,55,8703,51,,,,,,,0.631966,0.631966
2019-10-04,wi,201939,201745,98,118,6752,25,,,,,,,1.74763,1.74763
2019-10-04,wv,201939,201745,98,98,14291,35,,,,,,,0.685746,0.685746
2019-10-04,wy,201939,201745,98,70,4123,20,,,,,,,1.69779,1.69779
,ny,201939,201745,98,1939,114521,130,,,,,,,1.6931392495699478,1.6931392495699478
2019-10-04,ak,201939,201746,97,162,4747,17,,,,,,,3.41268,3.41268
2019-10-04,al,201939,201746,97,1100,40026,86,,,,,,,2.74821,2.74821
2019-10-04,ar,201939,201746,97,114,5364,18,,,,,,,2.12528,2.12528
2019-10-04,az,201939,201746,97,451,18727,45,,,,,,,2.40829,2.40829
2019-10-04,ca,201939,201746,97,1024,51251,126,,,,,,,1.99801,1.99801
2019-10-04,co,201939,201746,97,256,25213,42,,,,,,,1.01535,1.01535
2019-10-04,ct,201939,201746,97,85,4925,20,,,,,,,1.72589,1.72589
2019-10-04,de,201939,201746,97,3,2822,13,,,,,,,0.106308,0.106308
2019-10-04,ga,201939,201746,97,1541,48417,51,,,,,,,3.18277,3.18277
2019-10-04,hhs1,201939,201746,97,666,58331,138,155.0,290.0,,115.0,58.0,48.0,1.19375,1.14176
2019-10-04,hhs10,201939,201746,97,750,56276,153,178.0,259.0,,167.0,83.0,63.0,0.929811,1.33272
2019-10-04,hhs2,201939,201746,97,3454,146946,183,1495.0,966.0,,539.0,260.0,194.0,2.828,2.35052
2019-10-04,hhs3,201939,201746,97,3236,191526,358,1027.0,1046.0,,707.0,270.0,186.0,1.581,1.68959
2019-10-04,hhs4,201939,201746,97,4945,174724,394,1584.0,1775.0,,999.0,348.0,239.0,2.22418,2.83018
2019-10-04,hhs5,201939,201746,97,1416,112157,301,432.0,554.0,,231.0,112.0,87.0,1.21085,1.26252
2019-10-04,hhs6,201939,201746,97,4558,129547,285,1336.0,1603.0,,949.0,390.0,280.0,3.92209,3.51841
2019-10-04,hhs7,201939,201746,97,497,28475,113,172.0,180.0,,97.0,31.0,17.0,1.40765,1.74539
2019-10-04,hhs8,201939,201746,97,682,66454,149,196.0,247.0,,132.0,57.0,50.0,0.842594,1.02627
2019-10-04,hhs9,201939,201746,97,1688,89854,222,305.0,657.0,,307.0,196.0,223.0,2.02108,1.8786
2019-10-04,hi,201939,201746,97,40,1326,15,,,,,,,3.01659,3.01659
2019-10-04,ia,201939,201746,97,17,4355,13,,,,,,,0.390356,0.390356
2019-10-04,id,201939,201746,97,9,1393,6,,,,,,,0.646088,0.646088
2019-10-04,il,201939,201746,97,610,47169,80,,,,,,,1.29322,1.29322
2019-10-04,in,201939,201746,97,58,5692,25,,,,,,,1.01897,1.01897
2019-10-04,ks,201939,201746,97,148,7395,31,,,,,,,2.00135,2.00135
2019-10-04,ky,201939,201746,97,243,11166,35,,,,,,,2.17625,2.17625
2019-10-04,la,201939,201746,97,2422,55779,94,,,,,,,4.34214,4.34214
2019-10-04,ma,201939,201746,97,472,37033,46,,,,,,,1.27454,1.27454
2019-10-04,md,201939,201746,97,150,7581,26,,,,,,,1.97863,1.97863
2019-10-04,me,201939,201746,97,37,4596,25,,,,,,,0.805048,0.805048
2019-10-04,mi,201939,201746,97,395,26283,89,,,,,,,1.50287,1.50287
2019-10-04,mn,201939,201746,97,115,7001,23,,,,,,,1.64262,1.64262
2019-10-04,mo,201939,201746,97,100,7905,21,,,,,,,1.26502,1.26502
2019-10-04,ms,201939,201746,97,1080,20424,48,,,,,,,5.2879,5.2879
2019-10-04,mt,201939,201746,97,4,3697,7,,,,,,,0.108196,0.108196
2019-10-04,nat,201939,201746,97,21892,1054290,2296,6880.0,7577.0,,4243.0,1805.0,1387.0,2.05923,2.07647
2019-10-04,nc,201939,201746,97,354,19329,51,,,,,,,1.83144,1.83144
2019-10-04,nd,201939,201746,97,6,1325,7,,,,,,,0.45283,0.45283
2019-10-04,ne,201939,201746,97,232,8820,48,,,,,,,2.63039,2.63039
2019-10-04,nh,201939,201746,97,11,2932,14,,,,,,,0.375171,0.375171
2019-10-04,nj,201939,201746,97,647,26304,42,,,,,,,2.4597,2.4597
2019-10-04,nm,201939,201746,97,427,28464,39,,,,,,,1.50014,1.50014
2019-10-04,nv,201939,201746,97,173,18550,36,,,,,,,0.932615,0.932615
2019-10-04,oh,201939,201746,97,201,22064,60,,,,,,,0.910986,0.910986
2019-10-04,ok,201939,201746,97,230,9056,24,,,,,,,2.53975,2.53975
2019-10-04,or,201939,201746,97,536,42381,79,,,,,,,1.26472,1.26472
2019-10-04,pa,201939,201746,97,810,63190,148,,,,,,,1.28185,1.28185
2019-10-04,ri,201939,201746,97,39,5861,23,,,,,,,0.665415,0.665415
2019-10-04,sc,201939,201746,97,226,7208,15,,,,,,,3.13541,3.13541
2019-10-04,sd,201939,201746,97,305,11195,32,,,,,,,2.72443,2.72443
2019-10-04,tn,201939,201746,97,138,9509,49,,,,,,,1.45126,1.45126
2019-10-04,tx,201939,201746,97,1365,30884,110,,,,,,,4.41976,4.41976
2019-10-04,ut,201939,201746,97,64,20233,40,,,,,,,0.316315,0.316315
2019-10-04,va,201939,201746,97,1814,89507,130,,,,,,,2.02666,2.02666
2019-10-04,vt,201939,201746,97,22,2984,10,,,,,,,0.737265,0.737265
2019-10-04,wa,201939,201746,97,43,7755,51,,,,,,,0.554481,0.554481
2019-10-04,wi,201939,201746,97,37,3948,24,,,,,,,0.937183,0.937183
2019-10-04,wv,201939,201746,97,107,13197,36,,,,,,,0.81079,0.81079
2019-10-04,wy,201939,201746,97,47,4791,21,,,,,,,0.981006,0.981006
,ny,201939,201746,97,2581,117369,134,,,,,,,2.199047448644872,2.199047448644872
2019-10-04,ak,201939,201747,96,156,4521,16,,,,,,,3.45056,3.45056
2019-10-04,al,201939,201747,96,967,34509,84,,,,,,,2.80217,2.80217
2019-10-04,ar,201939,201747,96,48,2813,16,,,,,,,1.70636,1.70636
2019-10-04,az,201939,201747,96,215,10524,39,,,,,,,2.04295,2.04295
2019-10-04,ca,201939,201747,96,817,36820,120,,,,,,,2.2189,2.2189
2019-10-04,co,201939,201747,96,227,18901,42,,,,,,,1.20099,1.20099
2019-10-04,ct,201939,201747,96,57,2383,19,,,,,,,2.39194,2.39194
2019-10-04,de,201939,201747,96,1,1844,13,,,,,,,0.0542299,0.0542299
2019-10-04,ga,201939,201747,96,1624,43959,49,,,,,,,3.69435,3.69435
2019-10-04,hhs1,201939,201747,96,603,40500,140,201.0,221.0,,96.0,52.0,33.0,1.59658,1.48889
2019-10-04,hhs10,201939,201747,96,774,45770,151,213.0,237.0,,172.0,78.0,74.0,1.25088,1.69106
2019-10-04,hhs2,201939,201747,96,3028,130409,181,1355.0,812.0,,464.0,218.0,179.0,2.83733,2.32193
2019-10-04,hhs3,201939,201747,96,3071,167572,355,1021.0,912.0,,648.0,261.0,229.0,1.64013,1.83265
2019-10-04,hhs4,201939,201747,96,4584,139546,385,1592.0,1379.0,,918.0,388.0,307.0,2.54255,3.28494
